0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.5929445,0.5188819,0.33847576,0.7079985,0.3293774,0.88682854,0.62818635,0.32975107,0.479882,0.5703778,0.17173748,0.68012923,0.5792542,0.9149066,0.6392518,0.30078113,0.31922117,0.51270264,0.16870742,0.7286745,0.4466164,0.51720095,0.46130043,0.6708405,0.6653821,0.9058836,0.29456013,0.5498261,0.35572556,0.77793956,0.64813024,0.41743368,0.353733,0.7955254,0.6555374,0.30998638,0.31886584,0.5885898,0.25183475,0.36057714,0.45566794,0.6725001,0.5242314,0.6815292,0.34689093,0.28582934,0.29600897,0.38326803,0.4444956,0.38244537,0.37965047,0.710378,0.34499305,0.92657685,0.7514682,0.35942864,0.5518543,0.4424216,0.013063098,0.8164192,0.25581476,0.5346676,0.18951164,0.44110814,0.7856308,0.5671747,0.423167,0.62060815,0.55848765,0.7321454,0.7923273,0.6647732,0.26976365,0.4465869,0.35918835,0.45050278,0.6389545,0.6933878,0.37641677,0.68326414,0.43974787,0.5177497,0.4901207,0.07593906,0.6957571,0.118895575,0.077965215,0.053806115,0.12858039,0.92894614,0.5197209,0.8004411,0.36583802,0.26414642,0.45896578,0.67217326,0.5982899,0.07845597,0.3961448,0.32623127,0.41052848,0.5368078,0.3330245,0.30238476,0.54704344,0.328681,0.37184012,0.2446536,0.7766363,0.53326356,0.65207154,0.31316206,0.4117014,0.42344698,0.23539743,0.36913994,0.09171455,0.9005178,0.38239953,0.24163371,0.21440892,0.3228031,0.8067629,0.29687747,0.20182945,0.2901596,0.25792238,0.4236944,0.09876639,0.36884975,0.7736938,0.83936155,0.1484306,0.26924744,0.2748423,0.8171675,0.9300264,0.56050056,0.5751347,0.4057441,0.31350213,0.6085663,0.43680027,0.7534964,0.29405817,0.68561,0.2968286,0.36358175,0.28591588,0.2625357,0.42746162,0.35045654,0.654786,0.48055807,0.40719193,0.71539754,0.95839256,0.19358738,0.43063524,0.30183595,0.28506878,0.47320792,0.547133,0.40649042,0.26342657,0.5136923,0.46147558,0.5885226,0.12130049,0.17016645,0.60265785,0.09726866,0.40920383,0.38087434,0.22350116,0.43700287,0.44960883,0.74575424,0.291471,0.43972954,0.78293777,0.2607315,0.33085987,0.46437022,0.33075398,0.5050277,0.42417496,0.82995164,0.12181466,0.5159109,0.6626931,0.15200539,0.5771496,0.48876655,0.7361875,0.49885353,0.535195,0.2931571,0.44054204,0.29039785
0.54123175,0.47321606,0.30671605,0.62605226,0.33118567,0.8737064,0.6015287,0.30572537,0.4004252,0.47697413,0.21243468,0.6699272,0.537213,0.88026446,0.64225847,0.23288153,0.31256032,0.4804817,0.226911,0.60652786,0.48840916,0.36625853,0.35841352,0.64820963,0.6421801,0.84006107,0.18158826,0.44248572,0.32422343,0.70527595,0.6008333,0.4083343,0.3305646,0.6903425,0.6866944,0.28700736,0.30293864,0.46124038,0.2541979,0.36961338,0.39257511,0.655402,0.4432076,0.6108887,0.3663583,0.31108093,0.3270631,0.372843,0.36706287,0.36676455,0.37152246,0.5892618,0.24522988,0.91198546,0.68182343,0.31808695,0.481507,0.36468136,0.07700406,0.78291434,0.20091818,0.5507302,0.08918339,0.4364602,0.7394569,0.4489256,0.3741534,0.6159775,0.61242205,0.64014065,0.7346715,0.5854457,0.16274706,0.3735099,0.3226687,0.41074228,0.5449552,0.625252,0.33131295,0.6628499,0.40870798,0.4882982,0.49620426,0.071059994,0.65168667,0.094511464,0.111769415,0.07974701,0.09461633,0.86055374,0.44250304,0.7787897,0.36480966,0.21978688,0.39328477,0.6351537,0.5707423,0.15502833,0.3537442,0.28302938,0.2739076,0.513282,0.30923805,0.18852097,0.53666425,0.4013446,0.36625648,0.16903424,0.6837875,0.48722097,0.6008353,0.2820621,0.3448037,0.43733174,0.2249663,0.3531659,0.13394919,0.79240465,0.32675767,0.24476764,0.10700235,0.2457858,0.7635691,0.28390297,0.20144355,0.2757902,0.11151385,0.33157766,0.077013224,0.39902622,0.74387574,0.7708521,0.15729375,0.26702073,0.18151903,0.7826129,0.88852787,0.52187026,0.48754576,0.3759138,0.24534087,0.5386385,0.39485073,0.70978034,0.30703065,0.6009249,0.30761507,0.3302897,0.35641995,0.20714733,0.39382032,0.2876203,0.6573813,0.4498756,0.3434719,0.6569028,0.9337763,0.10745951,0.37980118,0.27658945,0.304809,0.44398955,0.38091096,0.35689238,0.24347761,0.47382492,0.37610218,0.57437414,0.14185527,0.13726944,0.5140599,0.092329524,0.4410623,0.3637874,0.21964128,0.4252624,0.3911181,0.6132325,0.2899234,0.42817232,0.69020504,0.22688046,0.36491555,0.43828067,0.24038951,0.41702744,0.39207113,0.7291133,0.10909469,0.5458654,0.58388585,0.22585821,0.6127367,0.48218104,0.58902967,0.43843138,0.4783843,0.3093918,0.33346027,0.28238285
0.60752773,0.5358701,0.39152333,0.711163,0.34267163,0.92272407,0.58710635,0.3893974,0.48014876,0.5610453,0.24135269,0.7078641,0.614493,0.89327765,0.78554934,0.27071157,0.3200174,0.49205828,0.16665071,0.74735177,0.49849007,0.45043457,0.3636235,0.6701329,0.7132502,0.83734965,0.25622204,0.51837283,0.37922895,0.79492563,0.64944977,0.430396,0.3788767,0.7609738,0.72597325,0.33524004,0.29406226,0.55505437,0.2775944,0.40501305,0.43203115,0.658765,0.5701019,0.6982821,0.38518015,0.33424628,0.3343267,0.40380043,0.4120313,0.37800613,0.40986055,0.65042824,0.32132268,0.9795348,0.73954034,0.33494985,0.48696846,0.40478805,0.08539275,0.805478,0.24324445,0.49656165,0.10096359,0.4591409,0.75146514,0.55647475,0.42930043,0.6562196,0.5109708,0.6760891,0.74161744,0.65109,0.24695568,0.45565164,0.32679534,0.39352915,0.6313274,0.6669765,0.37708163,0.6369283,0.4719332,0.56133956,0.52351665,0.0,0.7099799,0.11640717,0.10773034,0.06274665,0.17913245,0.9690752,0.5182374,0.84232444,0.37973702,0.29352057,0.4353015,0.7262349,0.60294396,0.22590709,0.40155435,0.34029013,0.35868844,0.49579802,0.36047432,0.30391914,0.5533429,0.36750272,0.44844303,0.22092621,0.7575273,0.4831208,0.60524094,0.29498878,0.35048708,0.5191568,0.2804809,0.4343913,0.07444133,0.8784521,0.34986398,0.26338485,0.13082443,0.16841622,0.80048686,0.35870066,0.23504718,0.34805977,0.21827897,0.41056818,0.09670256,0.45275292,0.7841982,0.82099175,0.1295619,0.30649918,0.23765777,0.84124213,0.9614888,0.5733885,0.5889105,0.40705857,0.2855351,0.634221,0.4520229,0.74866927,0.31042218,0.661736,0.30926046,0.41523954,0.34716785,0.24002908,0.4626251,0.34111485,0.6671303,0.48566827,0.37993354,0.7029616,0.89453304,0.14258428,0.42985636,0.3015906,0.3299384,0.5013918,0.47316515,0.43351057,0.29166752,0.5510428,0.4454272,0.65037227,0.18820737,0.15726116,0.5805615,0.12671918,0.36324576,0.38509768,0.21051137,0.45733672,0.44087702,0.7389763,0.3285629,0.44886556,0.7662551,0.25537798,0.31074798,0.49778244,0.28032818,0.5078755,0.46057245,0.7560164,0.100712106,0.5553008,0.6592812,0.17754512,0.6217678,0.48613968,0.70635825,0.49013495,0.49754518,0.2908998,0.4027629,0.31425864
0.5489576,0.47953075,0.38623092,0.6165487,0.3383709,0.9424155,0.6209818,0.30253953,0.3881746,0.49251953,0.22152998,0.69057566,0.5701406,0.8686268,0.5543417,0.24640688,0.36403584,0.44655025,0.17659415,0.6416913,0.48985904,0.42668274,0.40212554,0.68375796,0.7102446,0.88358366,0.23817296,0.45897087,0.36275297,0.7328978,0.615781,0.43536568,0.3050941,0.7171223,0.7426855,0.31173867,0.3234649,0.49050254,0.26977485,0.39099798,0.45245156,0.65634686,0.37553504,0.6184384,0.3450236,0.26129657,0.3414325,0.4056718,0.44251525,0.37564602,0.3937338,0.6420884,0.24566668,0.9009954,0.7173901,0.34081653,0.57667315,0.4020787,0.0002820326,0.721084,0.21645543,0.35236153,0.123345986,0.46333984,0.7813494,0.49025917,0.37663162,0.6237003,0.47552732,0.6622369,0.71767926,0.6103002,0.20870106,0.40998274,0.33403146,0.41288656,0.54260015,0.6228471,0.3511031,0.6518231,0.445921,0.5401006,0.48815972,0.0052282936,0.65009123,0.12066515,0.063414566,0.11488908,0.1662404,0.9020848,0.48908523,0.6820281,0.34399015,0.21640044,0.40759206,0.6391327,0.5851504,0.11476996,0.38836703,0.3064615,0.32900578,0.45802397,0.31617585,0.19988169,0.4822625,0.39858535,0.3896662,0.17610033,0.6876453,0.48983663,0.5721739,0.2698268,0.39531094,0.46705514,0.19645657,0.3907363,0.12488953,0.8469184,0.37284097,0.23651946,0.13552226,0.34698257,0.78154486,0.286315,0.22475249,0.30570704,0.16250575,0.38222238,0.082085736,0.48862198,0.7155849,0.77913487,0.15791483,0.33747694,0.21052155,0.7945163,0.9255882,0.5396556,0.49660543,0.37685865,0.3242367,0.50815046,0.41835004,0.7024424,0.30032295,0.64201003,0.28271985,0.3374515,0.3822122,0.22047515,0.42384306,0.31293806,0.64358103,0.45220312,0.31377804,0.6919359,0.8854876,0.11558245,0.42759907,0.27051914,0.29035002,0.4825486,0.4981897,0.39428055,0.24385841,0.52403796,0.44446707,0.5859619,0.12580486,0.20829074,0.5101206,0.12831566,0.4032618,0.31573397,0.22235063,0.41848445,0.41153136,0.6474318,0.29912356,0.47469953,0.7021033,0.23811288,0.36604777,0.47818574,0.27871338,0.39948747,0.39801925,0.6928757,0.11322234,0.48697966,0.59543395,0.18047948,0.58413327,0.48393127,0.6228084,0.49583468,0.5559982,0.3336863,0.3374006,0.33435524
0.5932408,0.5352276,0.25662014,0.6790113,0.3604804,0.86485547,0.58962834,0.3449564,0.51109195,0.54688054,0.1771409,0.6921314,0.5747641,0.9435222,0.7231591,0.25220028,0.33752173,0.52072483,0.29271826,0.78316784,0.59557545,0.45318055,0.4408475,0.69616437,0.70485646,0.93131644,0.39849067,0.57086045,0.3691104,0.8104181,0.5998619,0.46545252,0.38251662,0.8089041,0.68193036,0.33130583,0.3031952,0.5679617,0.2846391,0.38445216,0.42160308,0.6589371,0.5759299,0.66292727,0.3231727,0.2550043,0.34764132,0.3988572,0.4951362,0.3852932,0.4078843,0.63504064,0.36545926,0.97076225,0.7300154,0.38560984,0.47080097,0.44851634,0.015910914,0.85143703,0.2468844,0.51819974,0.11782446,0.4622677,0.7828919,0.5296175,0.42152366,0.6841724,0.6513975,0.6709403,0.7401879,0.74515045,0.2095156,0.38728777,0.3871839,0.5012269,0.5821753,0.7088548,0.39607966,0.7153344,0.4381473,0.5176255,0.5297967,0.07981217,0.6811922,0.08512395,0.03516651,0.045629207,0.16279593,0.88036424,0.4772582,0.76180464,0.3690483,0.3147005,0.45692232,0.6770961,0.567472,0.09479553,0.40767047,0.35672846,0.32705292,0.56018084,0.3551279,0.20002933,0.59523743,0.37239197,0.40301132,0.1842691,0.7391789,0.5412256,0.655123,0.36678287,0.35130164,0.45642444,0.31754425,0.42135772,0.101220176,0.83926487,0.38595498,0.24266003,0.116270736,0.22791186,0.78641987,0.35219863,0.24389608,0.37097466,0.1956125,0.36233145,0.12298759,0.38139358,0.7298728,0.8126387,0.15184349,0.3261437,0.18812795,0.80941623,0.8250023,0.60368514,0.5712677,0.40575632,0.34470388,0.5635082,0.4906349,0.72308475,0.30483854,0.6881198,0.33567783,0.4028637,0.33682328,0.23175748,0.45526677,0.35584572,0.7432231,0.5024721,0.31910715,0.6954486,0.9257002,0.124929234,0.41420814,0.28207433,0.2840903,0.46034133,0.46479276,0.4429215,0.23232664,0.58323526,0.4684042,0.6507337,0.18995354,0.17801246,0.5969734,0.12594232,0.37837267,0.3904176,0.2412743,0.46399045,0.44174245,0.72533184,0.32502577,0.4378225,0.7633879,0.2290858,0.3388464,0.45786923,0.30538225,0.5172254,0.41169325,0.69425935,0.11413258,0.6379526,0.6084644,0.23905265,0.64856094,0.46486607,0.6695016,0.5565094,0.5156146,0.41176352,0.40506092,0.3454054
0.51673764,0.43914917,0.30536798,0.61075634,0.3267485,0.85789835,0.6280917,0.27134588,0.38456824,0.47391656,0.15899816,0.6189251,0.553743,0.84426,0.5139896,0.24177524,0.28058475,0.41338545,0.15846464,0.6205338,0.50222266,0.409662,0.35605547,0.68778074,0.7089688,0.8642374,0.22618301,0.52996266,0.3400427,0.71178204,0.6267375,0.42839834,0.28936645,0.74942374,0.6474501,0.26442438,0.28051856,0.4594881,0.23367265,0.34738067,0.3913808,0.6283981,0.4516635,0.61908394,0.35705835,0.22319774,0.3023919,0.38761967,0.5864598,0.3691664,0.35915273,0.5753709,0.23338553,0.8806646,0.70088154,0.2974894,0.5041093,0.3324299,0.053479284,0.71042484,0.16149369,0.5265467,0.12866083,0.4052778,0.7510609,0.4632146,0.37855187,0.608552,0.5258299,0.5975446,0.65650976,0.57756406,0.17430632,0.3717047,0.23398319,0.33641803,0.51267314,0.5928009,0.32680246,0.69735765,0.39929605,0.5423191,0.45187932,0.079709336,0.5816418,0.1377775,0.08300209,0.085711434,0.14328986,0.87964946,0.3994386,0.74136186,0.31888315,0.245349,0.42446414,0.672944,0.57896304,0.127886,0.36034703,0.26147577,0.22208793,0.4699101,0.29043248,0.1848464,0.50701517,0.36210135,0.38194442,0.173056,0.7047903,0.4883277,0.5709256,0.20553151,0.31785277,0.41892427,0.19974627,0.3519553,0.15874769,0.810524,0.33419132,0.25146514,0.12893572,0.24047911,0.7317422,0.2714528,0.18512844,0.2943066,0.13376082,0.30253848,0.07432831,0.35114992,0.7100949,0.75249654,0.09606824,0.2599139,0.19912824,0.8160964,0.91099274,0.49892277,0.44085768,0.35164374,0.29016674,0.50648266,0.41246706,0.718393,0.26983798,0.65640897,0.3033622,0.29004863,0.30919936,0.18134084,0.31858686,0.3003362,0.62873924,0.44410053,0.26581216,0.6431117,0.91220033,0.076290324,0.34328458,0.23969817,0.25073004,0.44119978,0.3845662,0.33248588,0.23819332,0.47073376,0.3505553,0.54782337,0.09642053,0.11599278,0.49184346,0.14400156,0.36698142,0.31601396,0.22887403,0.36122674,0.37957513,0.6244904,0.2695356,0.42363638,0.69262314,0.19718252,0.34662825,0.39161497,0.25477624,0.3701479,0.30741858,0.81787515,0.11577387,0.5132759,0.5797979,0.17093211,0.5236918,0.43419886,0.6500495,0.45201373,0.47984537,0.33380747,0.27935073,0.28159273
0.5430522,0.46526825,0.308956,0.6393119,0.35215586,0.9095724,0.5867958,0.35587522,0.4548361,0.5137738,0.17654222,0.66459095,0.5680676,0.86025333,0.5958015,0.25845996,0.34287322,0.5036644,0.23212504,0.71460235,0.4894752,0.43939558,0.41015887,0.73530173,0.70094466,0.8963678,0.2608944,0.4867587,0.38563833,0.40935555,0.62466043,0.46834412,0.33539072,0.8063831,0.6616444,0.33551902,0.32257605,0.49580413,0.29997373,0.37158862,0.42028964,0.69653904,0.45483914,0.6584779,0.37165582,0.3070887,0.3145773,0.3842638,0.401703,0.35895622,0.38698843,0.66818917,0.28162736,0.9799126,0.7372485,0.33190653,0.51701665,0.40017065,0.017926887,0.76921284,0.22741295,0.6236881,0.13936381,0.46393955,0.76420957,0.5004541,0.41402894,0.6414032,0.64758956,0.65139955,0.70414376,0.6469634,0.24284941,0.4250669,0.35647392,0.42523998,0.5903044,0.6235995,0.33689454,0.7013774,0.43442285,0.55807227,0.511206,0.023126673,0.6456612,0.14279096,0.12399048,0.1189027,0.13194951,0.8759698,0.4723496,0.7493983,0.39156204,0.24649853,0.4435049,0.65691704,0.5830326,0.16220947,0.40747294,0.3143126,0.28404957,0.50150687,0.33640787,0.18784796,0.51506484,0.4013904,0.38973138,0.23143472,0.6993054,0.5454531,0.70422316,0.2675023,0.38777852,0.4690436,0.193286,0.38217962,0.11158818,0.8472992,0.41609785,0.2875368,0.13435645,0.2349586,0.79121953,0.2979547,0.26129252,0.3269898,0.17915179,0.36532792,0.07382432,0.43712303,0.65130895,0.77375793,0.15578789,0.3553692,0.19510852,0.8072659,0.87610316,0.5157735,0.48293245,0.4258865,0.29265818,0.560078,0.42790148,0.7385955,0.30373383,0.62721705,0.33511072,0.3348674,0.3532677,0.20828463,0.38797095,0.28279316,0.6368662,0.44959864,0.31677553,0.65285146,0.8817316,0.08923328,0.40251854,0.2922896,0.29489103,0.45644277,0.4710606,0.40186998,0.3179841,0.4621771,0.35635275,0.62113756,0.12393958,0.19045141,0.5728754,0.1523536,0.39265555,0.39512256,0.28690556,0.4490987,0.4457479,0.6883835,0.29745886,0.4896615,0.69147366,0.26322803,0.44329312,0.41611108,0.28795424,0.37382656,0.39077193,0.73254657,0.114373885,0.53326154,0.61057204,0.23716396,0.5799822,0.47172955,0.61648864,0.43991688,0.56828755,0.2957565,0.34320313,0.32286114
0.59005904,0.60044736,0.36552542,0.7175591,0.3915091,0.94019586,0.5733091,0.3351321,0.44214463,0.5628739,0.17016849,0.6145337,0.6201856,0.87782085,0.69397634,0.26442745,0.37363717,0.5142248,0.19885843,0.72782326,0.53758264,0.45690095,0.4640159,0.68967354,0.70181215,0.88971,0.31231087,0.47074497,0.4024982,0.7843357,0.6808196,0.47362435,0.40663806,0.81016153,0.68588084,0.38744864,0.36677778,0.5113373,0.3167776,0.45580742,0.3714807,0.6805233,0.5429005,0.70009756,0.40688953,0.3413256,0.3689984,0.4823918,0.4435772,0.43525875,0.47195557,0.6876637,0.39628023,0.90443575,0.7617191,0.3977739,0.534859,0.47512922,0.07630865,0.73195094,0.2468274,0.5939993,0.19013375,0.4920257,0.7814064,0.45647943,0.5168476,0.6870813,0.5722441,0.63678074,0.7440203,0.71950996,0.31285152,0.4517602,0.41557145,0.46946922,0.6273739,0.66637987,0.44576013,0.71315455,0.47518316,0.3896377,0.52692956,0.110329725,0.67567474,0.18240584,0.07616814,0.059988435,0.10330029,0.90026736,0.5289068,0.7356591,0.41313702,0.32273692,0.50433844,0.69877696,0.61735713,0.10717035,0.45208398,0.34312472,0.39012948,0.5383422,0.37550858,0.19675489,0.58520234,0.43988836,0.4748828,0.26171708,0.6804438,0.5585936,0.6815455,0.36399308,0.42231172,0.5020119,0.30855384,0.47486958,0.11111066,0.8679161,0.36378947,0.2949226,0.1827225,0.28289905,0.80534357,0.29733056,0.21530388,0.381696,0.22177535,0.39623338,0.13440838,0.4437462,0.7641709,0.7362985,0.19456482,0.22198409,0.21693702,0.84473747,0.9229746,0.5391414,0.5530496,0.49209595,0.30986115,0.62723947,0.46238682,0.72268766,0.38079593,0.60455877,0.37060508,0.42527255,0.364772,0.29199332,0.49910504,0.3006661,0.6109111,0.5044249,0.39282253,0.69511974,0.8988063,0.2247759,0.4254375,0.33201957,0.34907895,0.47376385,0.5217837,0.4198773,0.29663005,0.47080404,0.4656409,0.6504466,0.16788779,0.23379178,0.5892944,0.16126563,0.44783008,0.39674145,0.3157767,0.46230334,0.44941944,0.64389265,0.34889978,0.45792216,0.7626304,0.34827256,0.39005616,0.44227698,0.27731135,0.52974373,0.42457613,0.7218497,0.21543014,0.6007925,0.6996597,0.19009303,0.596895,0.52615875,0.6852649,0.5248667,0.5563393,0.34851083,0.4389995,0.37301406
0.57068634,0.47315192,0.2955793,0.65797794,0.3338604,0.85956,0.5718033,0.32326433,0.42346328,0.5214976,0.1998603,0.64054793,0.58395207,0.92132515,0.60894096,0.23000725,0.29043147,0.48942122,0.17120905,0.69327176,0.5490431,0.3919795,0.46145928,0.6865549,0.6828141,0.8369159,0.24904801,0.454607,0.33695564,0.7858375,0.6108022,0.4325657,0.34264517,0.7625265,0.6813409,0.30771995,0.29353485,0.49998167,0.26467282,0.3835358,0.38348186,0.68520784,0.5422998,0.6322672,0.37733617,0.28125572,0.3298875,0.4025776,0.41289774,0.38600692,0.4119152,0.66304946,0.27756283,0.8900806,0.696313,0.31327507,0.5013073,0.40524113,0.03794102,0.7485786,0.20523827,0.30322883,0.09331613,0.45714122,0.76168245,0.4906074,0.41412565,0.65085995,0.56185675,0.5955337,0.69190943,0.64106923,0.20553151,0.41430688,0.33112255,0.40982592,0.5799262,0.6858503,0.3623294,0.65648836,0.44160092,0.5243943,0.52038676,0.06876708,0.6424448,0.12634552,0.077273875,0.09030032,0.12215677,0.8259981,0.4597447,0.73052347,0.3646539,0.2626039,0.45835283,0.66864836,0.5691469,0.23348735,0.39980003,0.2908265,0.29980165,0.48161697,0.3359059,0.1491932,0.5339549,0.4019779,0.39440373,0.1742992,0.6812614,0.512497,0.61293525,0.31933215,0.3673225,0.44967297,0.22004855,0.38010457,0.12302017,0.8172439,0.38336578,0.23318394,0.10999271,0.2558911,0.7642431,0.35660526,0.24502319,0.31941667,0.14996396,0.33263046,0.11832133,0.36944234,0.74097496,0.740078,0.11472414,0.22379439,0.22114205,0.80540466,0.8759841,0.49576545,0.52766263,0.39677912,0.29315504,0.53471446,0.43708435,0.7055529,0.30552173,0.62242556,0.30941623,0.3542696,0.332774,0.20819707,0.3981119,0.290966,0.6340612,0.4795786,0.27807394,0.6668421,0.86192214,0.0849193,0.37507483,0.26871088,0.29572695,0.4667222,0.51082414,0.36272547,0.26136276,0.60255396,0.38941574,0.62074965,0.0804526,0.18181327,0.53704196,0.12973398,0.39663252,0.36457038,0.24056463,0.42507708,0.43360728,0.7045958,0.29772153,0.4621211,0.70316225,0.2645089,0.33025712,0.45194247,0.301502,0.4238797,0.35625806,0.6225019,0.11368662,0.5744892,0.6272863,0.24989411,0.6065931,0.48715886,0.682189,0.49971694,0.51295924,0.29999408,0.35951316,0.32511637
0.5433648,0.63210124,0.23962182,0.7083742,0.30280423,0.8622021,0.55082285,0.36693355,0.45643565,0.52906466,0.17428596,0.695361,0.5352989,0.9205829,0.660111,0.29675123,0.22514346,0.42964357,0.16184191,0.7338498,0.4450016,0.4750447,0.41851497,0.670871,0.6876026,0.87839407,0.28261703,0.51868135,0.3404459,0.80458194,0.62874025,0.44277894,0.42408234,0.74258673,0.67903674,0.29827848,0.26591906,0.5516781,0.26506686,0.39431414,0.4009964,0.66390777,0.571677,0.709707,0.30494645,0.27049777,0.28809273,0.3888425,0.4575587,0.32507566,0.38880077,0.6697134,0.3003128,0.8946216,0.74444485,0.31200236,0.5716627,0.4072296,0.21113856,0.88218063,0.22634897,0.58216006,0.1205949,0.46976957,0.74114907,0.5800219,0.4312431,0.65784967,0.5684433,0.64595443,0.7549422,0.71209764,0.22197899,0.38004857,0.28958026,0.39340287,0.6067468,0.6465439,0.4088495,0.63812065,0.47901148,0.48312792,0.51563805,0.07466431,0.6821727,0.16060688,0.08727025,0.11847914,0.06477281,0.9651603,0.46902528,0.79551005,0.32660392,0.27087957,0.44436118,0.7207704,0.5961405,0.13387181,0.38430554,0.35194612,0.25763625,0.5396302,0.31330562,0.22120722,0.53412694,0.37342846,0.39682597,0.28883702,0.7861999,0.57607955,0.60113055,0.24859901,0.3401028,0.42256016,0.20383523,0.39743686,0.06622573,0.90538675,0.3614772,0.21818632,0.19017448,0.15182823,0.76515037,0.3537483,0.23335193,0.34222975,0.20511405,0.35196343,0.049053308,0.3361299,0.76913035,0.81409574,0.061399616,0.14123316,0.22840261,0.82527214,0.855245,0.5483182,0.5544252,0.45387292,0.34215543,0.5950694,0.46522346,0.77471906,0.24632849,0.58941454,0.25805166,0.3955563,0.27774814,0.1759466,0.44613382,0.3830919,0.73884696,0.49588254,0.32191017,0.5615045,0.91773915,0.123353116,0.4402824,0.2426977,0.28064585,0.37721705,0.44053388,0.3329349,0.22401737,0.67700344,0.43198025,0.60675496,0.17980036,0.22495916,0.5509654,0.15416288,0.34994543,0.3674243,0.22865309,0.43326315,0.41136745,0.7603405,0.26728952,0.4254151,0.7271462,0.22630927,0.30853143,0.43082973,0.30715284,0.46872288,0.3920263,0.6457345,0.13280272,0.50321335,0.66911364,0.2133205,0.65512097,0.4585341,0.6489244,0.5265141,0.5521383,0.31789246,0.35124767,0.30949768
0.5870585,0.59639,0.3552613,0.7336727,0.37872598,0.9409951,0.5712534,0.40333512,0.47894529,0.58759403,0.20131628,0.7213813,0.62279415,0.9316361,0.6579464,0.28447008,0.3717831,0.52114534,0.18882234,0.73579144,0.56052095,0.48330203,0.38672778,0.7215371,0.7255711,0.84623826,0.36517823,0.4805428,0.3756725,0.82047963,0.71935517,0.4912967,0.41875833,0.8162868,0.7614636,0.36242715,0.35377577,0.5220668,0.3090904,0.43782046,0.45313677,0.6933308,0.55298346,0.7006423,0.39575893,0.32867894,0.40728763,0.44762135,0.48204765,0.38701183,0.41382122,0.7294941,0.32477325,0.97110945,0.7896607,0.34020665,0.56653935,0.45336586,0.004025837,0.8550882,0.21159367,0.58831793,0.14453101,0.5089833,0.78589755,0.4869522,0.42670715,0.64844686,0.63249934,0.7137827,0.8124962,0.6461733,0.28508607,0.47304907,0.40598947,0.46449953,0.61842215,0.6756849,0.42088425,0.7063552,0.45682764,0.5768493,0.5718277,0.027664648,0.70934045,0.20459989,0.0,0.058131296,0.09889569,0.9733769,0.53992337,0.80088705,0.3740302,0.30935514,0.47477692,0.6217067,0.5915262,0.0,0.4664259,0.42222315,0.30444044,0.58961207,0.40609232,0.25609782,0.56642324,0.3756491,0.4377838,0.26986852,0.7465861,0.55185735,0.67728955,0.38695687,0.413247,0.48908523,0.30503607,0.43812186,0.09167485,0.9300254,0.4148557,0.28212523,0.17352234,0.29158098,0.7629582,0.3173905,0.2519569,0.37572137,0.2732743,0.4177595,0.13079388,0.44675693,0.767205,0.8295688,0.19976154,0.27133775,0.22083661,0.8285089,0.9472579,0.57917273,0.5973654,0.46088502,0.32212907,0.62824035,0.44934103,0.7133001,0.36916843,0.60553414,0.35329723,0.4128224,0.38062894,0.3265907,0.49142092,0.32090524,0.7124337,0.49227005,0.38783044,0.7089291,0.90649754,0.31951746,0.4270004,0.33705133,0.3205377,0.4786775,0.47418842,0.40229657,0.29833448,0.5878119,0.48660398,0.6676536,0.22227731,0.2665768,0.5732521,0.15339825,0.42199814,0.4001289,0.3062935,0.4591124,0.46785438,0.71795213,0.3465264,0.50635743,0.77913386,0.271071,0.42118055,0.46547902,0.29883033,0.50405025,0.50848335,0.7250325,0.11574943,0.5372996,0.6213799,0.16399024,0.6372674,0.51592517,0.70317036,0.51733536,0.56673276,0.28683528,0.40241775,0.33835968
